ID,STN,YYYYMMDD,HH,DD,FH,FF,FX,T,T10,TD,SQ,Q,DR,RH,P,VV,N,U,WW,IX,M,R,S,O,Y,Gallons
1330,  240,2019-01-08,11.0,310.0,140.0,140.0,210.0,82.0,     ,42.0,2.0,39.0,0.0,-1.0,10170.0,62.0,8.0,76.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,1.7883057814745085
1331,  240,2019-01-08,12.0,310.0,140.0,150.0,210.0,82.0,   55,38.0,0.0,36.0,0.0,0.0,10172.0,62.0,8.0,74.0,    2,7.0,0.0,0.0,0.0,0.0,0.0,0.2468163506483076
1332,  240,2019-01-08,13.0,320.0,140.0,130.0,200.0,82.0,     ,42.0,0.0,27.0,0.0,0.0,10172.0,62.0,8.0,75.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,0.5313428734762892
1333,  240,2019-01-08,14.0,320.0,140.0,140.0,200.0,79.0,     ,34.0,0.0,22.0,0.0,-1.0,10174.0,63.0,8.0,73.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,0.39249583099725655
1334,  240,2019-01-08,15.0,320.0,120.0,110.0,200.0,72.0,     ,38.0,0.0,12.0,2.0,1.0,10179.0,62.0,8.0,79.0,   81,7.0,0.0,1.0,0.0,0.0,0.0,1.3476747680165555
1335,  240,2019-01-08,16.0,320.0,120.0,100.0,190.0,66.0,     ,31.0,0.0,3.0,3.0,3.0,10184.0,66.0,2.0,78.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,1.2984231877749806
1336,  240,2019-01-08,17.0,320.0,100.0,110.0,190.0,68.0,     ,35.0,0.0,0.0,0.0,-1.0,10185.0,64.0,8.0,79.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,1.5938749413176851
1337,  240,2019-01-08,18.0,320.0,120.0,130.0,190.0,69.0,   48,31.0,0.0,0.0,1.0,1.0,10186.0,59.0,8.0,76.0,   81,7.0,0.0,1.0,0.0,0.0,0.0,0.2973257184014294
1338,  240,2019-01-08,19.0,330.0,110.0,110.0,180.0,68.0,     ,26.0,0.0,0.0,0.0,-1.0,10189.0,65.0,7.0,74.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,1.8711012648526884
1339,  240,2019-01-08,20.0,320.0,100.0,100.0,170.0,65.0,     ,18.0,0.0,0.0,0.0,-1.0,10190.0,64.0,4.0,71.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,0.8525264926505305
1340,  240,2019-01-08,21.0,320.0,110.0,110.0,190.0,61.0,     ,22.0,0.0,0.0,0.0,-1.0,10191.0,66.0,4.0,75.0,   22,7.0,0.0,1.0,0.0,0.0,0.0,0.11946861711462944
1341,  240,2019-01-08,22.0,330.0,110.0,100.0,170.0,64.0,     ,12.0,0.0,0.0,0.0,0.0,10189.0,66.0,6.0,69.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,1.3860755470762134
1342,  240,2019-01-08,23.0,330.0,90.0,80.0,160.0,55.0,     ,16.0,0.0,0.0,2.0,1.0,10187.0,68.0,2.0,76.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,0.20212798852582375
1343,  240,2019-01-08,24.0,320.0,100.0,130.0,210.0,45.0,   37,17.0,0.0,0.0,3.0,4.0,10185.0,59.0,7.0,81.0,   58,7.0,0.0,1.0,0.0,0.0,0.0,1.5871452892416422
1344,  240,2019-01-09,1.0,320.0,70.0,50.0,190.0,40.0,     ,20.0,0.0,0.0,2.0,1.0,10183.0,70.0,1.0,86.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,0.4971266291213412
1345,  240,2019-01-09,2.0,340.0,70.0,70.0,120.0,44.0,     ,20.0,0.0,0.0,0.0,-1.0,10189.0,70.0,5.0,83.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,0.3876693928086739
1346,  240,2019-01-09,3.0,340.0,50.0,60.0,100.0,49.0,     ,20.0,0.0,0.0,0.0,0.0,10191.0,67.0,1.0,81.0,    1,7.0,0.0,0.0,0.0,0.0,0.0,1.0125547472236145
1347,  240,2019-01-09,4.0,350.0,60.0,40.0,110.0,48.0,     ,19.0,0.0,0.0,0.0,0.0,10193.0,67.0,1.0,81.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,1.3058800139449993
1348,  240,2019-01-09,5.0,340.0,50.0,70.0,100.0,47.0,     ,17.0,0.0,0.0,1.0,1.0,10193.0,64.0,7.0,81.0,   81,7.0,0.0,1.0,0.0,0.0,0.0,2.2771254700752355
1349,  240,2019-01-09,6.0,350.0,60.0,70.0,100.0,46.0,   26,14.0,0.0,0.0,0.0,-1.0,10194.0,68.0,2.0,79.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,0.1884541115348062
1350,  240,2019-01-09,7.0,340.0,50.0,40.0,90.0,41.0,     ,13.0,0.0,0.0,0.0,-1.0,10198.0,70.0,6.0,81.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,0.41681432919567035
1351,  240,2019-01-09,8.0,350.0,60.0,70.0,110.0,45.0,     ,5.0,0.0,1.0,1.0,2.0,10204.0,75.0,7.0,75.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,0.5707213937661033
1352,  240,2019-01-09,9.0,350.0,60.0,50.0,110.0,53.0,     ,14.0,8.0,24.0,0.0,0.0,10210.0,67.0,8.0,75.0,    3,7.0,0.0,0.0,0.0,0.0,0.0,0.8712686513432405
1353,  240,2019-01-09,10.0,340.0,50.0,60.0,90.0,56.0,     ,19.0,5.0,34.0,0.0,0.0,10216.0,64.0,8.0,77.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,0.11325095472569154
1354,  240,2019-01-09,11.0,350.0,50.0,50.0,90.0,60.0,     ,19.0,0.0,43.0,0.0,0.0,10219.0,64.0,8.0,75.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,1.1863500378248186
1355,  240,2019-01-09,12.0,360.0,60.0,60.0,110.0,69.0,   23,19.0,8.0,70.0,0.0,0.0,10219.0,69.0,0.0,70.0,    1,7.0,0.0,0.0,0.0,0.0,0.0,1.021585911367234
1356,  240,2019-01-09,13.0,360.0,80.0,90.0,120.0,68.0,     ,10.0,8.0,68.0,0.0,0.0,10220.0,75.0,1.0,66.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,1.0716930427491274
1357,  240,2019-01-09,14.0,360.0,80.0,70.0,140.0,67.0,     ,3.0,10.0,59.0,0.0,0.0,10226.0,79.0,4.0,63.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,0.8616962682339107
1358,  240,2019-01-09,15.0,360.0,80.0,70.0,130.0,62.0,     ,-5.0,10.0,37.0,0.0,0.0,10233.0,77.0,8.0,62.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,0.024547785874379953
1359,  240,2019-01-09,16.0,360.0,60.0,60.0,120.0,52.0,     ,-8.0,2.0,8.0,0.0,0.0,10234.0,80.0,8.0,65.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,1.034378841952799
1360,  240,2019-01-09,17.0,360.0,50.0,40.0,90.0,47.0,     ,-7.0,0.0,0.0,0.0,0.0,10235.0,80.0,8.0,68.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,2.463731550565795
1361,  240,2019-01-09,18.0,10.0,50.0,50.0,90.0,45.0,   27,-4.0,0.0,0.0,0.0,0.0,10242.0,75.0,8.0,70.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,0.6685235970275599
1362,  240,2019-01-09,19.0,350.0,50.0,40.0,80.0,43.0,     ,-2.0,0.0,0.0,0.0,0.0,10248.0,75.0,8.0,72.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,0.0390964381466594
1363,  240,2019-01-09,20.0,360.0,40.0,40.0,80.0,45.0,     ,-1.0,0.0,0.0,0.0,0.0,10252.0,75.0,8.0,72.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,0.28284509646231
1364,  240,2019-01-09,21.0,360.0,40.0,40.0,70.0,40.0,     ,-1.0,0.0,0.0,0.0,0.0,10256.0,75.0,8.0,74.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,0.8679320561045795
1365,  240,2019-01-09,22.0,360.0,40.0,30.0,60.0,30.0,     ,-3.0,0.0,0.0,0.0,0.0,10259.0,75.0,8.0,78.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,1.4405578802390155
1366,  240,2019-01-09,23.0,330.0,30.0,20.0,50.0,7.0,     ,-13.0,0.0,0.0,0.0,0.0,10259.0,70.0,8.0,86.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,0.17083199994152123
1367,  240,2019-01-09,24.0,330.0,30.0,20.0,30.0,-3.0,  -25,-17.0,0.0,0.0,0.0,0.0,10262.0,70.0,8.0,90.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,1.7691685735536018
1368,  240,2019-01-10,1.0,320.0,30.0,30.0,30.0,-9.0,     ,-19.0,0.0,0.0,0.0,0.0,10262.0,65.0,8.0,92.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,0.9892586569214612
1369,  240,2019-01-10,2.0,10.0,20.0,10.0,30.0,3.0,     ,-5.0,0.0,0.0,0.0,0.0,10268.0,65.0,8.0,94.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,0.17325033515842303
1370,  240,2019-01-10,3.0,330.0,20.0,30.0,30.0,5.0,     ,-9.0,0.0,0.0,0.0,0.0,10270.0,70.0,8.0,90.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,0.36423311545611237
1371,  240,2019-01-10,4.0,330.0,20.0,30.0,30.0,8.0,     ,-4.0,0.0,0.0,0.0,0.0,10267.0,65.0,8.0,91.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,1.7123746209163713
1372,  240,2019-01-10,5.0,330.0,20.0,20.0,30.0,13.0,     ,0.0,0.0,0.0,0.0,0.0,10269.0,65.0,8.0,91.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,0.3740799300674545
1373,  240,2019-01-10,6.0,320.0,20.0,20.0,30.0,18.0,  -33,5.0,0.0,0.0,0.0,0.0,10270.0,65.0,8.0,91.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,1.2268436854050868
1374,  240,2019-01-10,7.0,340.0,20.0,20.0,30.0,25.0,     ,6.0,0.0,0.0,0.0,0.0,10273.0,70.0,8.0,87.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,0.733747367148974
1375,  240,2019-01-10,8.0,340.0,20.0,10.0,30.0,28.0,     ,9.0,0.0,0.0,0.0,0.0,10278.0,70.0,8.0,87.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,0.09851475023468088
1376,  240,2019-01-10,9.0,330.0,10.0,10.0,20.0,34.0,     ,12.0,0.0,5.0,0.0,0.0,10282.0,70.0,8.0,85.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,1.2383824874110365
1377,  240,2019-01-10,10.0,140.0,10.0,10.0,30.0,37.0,     ,23.0,0.0,13.0,0.0,0.0,10281.0,70.0,8.0,90.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,0.9280113090823794
1378,  240,2019-01-10,11.0,290.0,10.0,20.0,20.0,48.0,     ,24.0,0.0,22.0,0.0,0.0,10280.0,70.0,8.0,84.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,0.22969571969634778
1379,  240,2019-01-10,12.0,300.0,20.0,30.0,30.0,51.0,    6,2.0,0.0,23.0,0.0,0.0,10277.0,75.0,8.0,71.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,0.5050802147549812
1380,  240,2019-01-10,13.0,300.0,20.0,20.0,30.0,58.0,     ,13.0,0.0,30.0,0.0,0.0,10274.0,75.0,8.0,72.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,1.329253734206279
1381,  240,2019-01-10,14.0,240.0,20.0,20.0,30.0,54.0,     ,2.0,0.0,24.0,0.0,-1.0,10274.0,80.0,8.0,69.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,0.8442436880475241
1382,  240,2019-01-10,15.0,250.0,20.0,20.0,40.0,49.0,     ,14.0,0.0,9.0,0.0,-1.0,10273.0,75.0,8.0,78.0,   81,7.0,0.0,1.0,0.0,0.0,0.0,1.3089479573722258
1383,  240,2019-01-10,16.0,230.0,30.0,40.0,60.0,47.0,     ,13.0,0.0,2.0,0.0,-1.0,10270.0,75.0,8.0,78.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,0.7405975208526734
1384,  240,2019-01-10,17.0,230.0,40.0,40.0,60.0,43.0,     ,21.0,0.0,0.0,0.0,-1.0,10268.0,62.0,8.0,85.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,1.0377087573450055
1385,  240,2019-01-10,18.0,210.0,40.0,50.0,60.0,41.0,   37,31.0,0.0,0.0,0.0,-1.0,10265.0,58.0,8.0,93.0,   81,7.0,0.0,1.0,0.0,0.0,0.0,0.2701146852718449
1386,  240,2019-01-10,19.0,200.0,40.0,30.0,60.0,39.0,     ,36.0,0.0,0.0,10.0,3.0,10266.0,30.0,8.0,97.0,   61,7.0,0.0,1.0,0.0,0.0,0.0,1.6668810344555778
1387,  240,2019-01-10,20.0,210.0,30.0,30.0,50.0,43.0,     ,40.0,0.0,0.0,10.0,4.0,10264.0,30.0,8.0,97.0,   52,7.0,0.0,1.0,0.0,0.0,0.0,0.18002404962736746
1388,  240,2019-01-10,21.0,220.0,40.0,40.0,60.0,46.0,     ,43.0,0.0,0.0,10.0,1.0,10261.0,16.0,8.0,97.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,0.9228118469992229
1389,  240,2019-01-10,22.0,220.0,40.0,40.0,60.0,47.0,     ,44.0,0.0,0.0,9.0,1.0,10257.0,16.0,8.0,97.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,2.5182785855218572
1390,  240,2019-01-10,23.0,240.0,30.0,30.0,50.0,54.0,     ,50.0,0.0,0.0,7.0,1.0,10253.0,18.0,8.0,97.0,   81,7.0,0.0,1.0,0.0,0.0,0.0,0.6242500494202703
1391,  240,2019-01-10,24.0,250.0,30.0,30.0,50.0,58.0,   38,55.0,0.0,0.0,10.0,3.0,10249.0,27.0,8.0,97.0,   61,7.0,0.0,1.0,0.0,0.0,0.0,0.8714874800604582
1392,  240,2019-01-11,1.0,250.0,30.0,30.0,50.0,61.0,     ,58.0,0.0,0.0,7.0,2.0,10245.0,45.0,8.0,97.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,0.610205627580352
1393,  240,2019-01-11,2.0,250.0,20.0,20.0,40.0,67.0,     ,64.0,0.0,0.0,3.0,2.0,10244.0,10.0,8.0,98.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,0.15131059153100188
1394,  240,2019-01-11,3.0,340.0,10.0,20.0,30.0,72.0,     ,70.0,0.0,0.0,0.0,0.0,10245.0,5.0,8.0,98.0,   34,7.0,1.0,0.0,0.0,0.0,0.0,0.5560730855702012
1395,  240,2019-01-11,4.0,350.0,40.0,50.0,80.0,77.0,     ,74.0,0.0,0.0,4.0,1.0,10244.0,59.0,8.0,97.0,   51,7.0,1.0,1.0,0.0,0.0,0.0,1.0642033473986685
1396,  240,2019-01-11,5.0,340.0,30.0,30.0,70.0,75.0,     ,72.0,0.0,0.0,4.0,1.0,10242.0,63.0,8.0,97.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,1.181739701172324
1397,  240,2019-01-11,6.0,320.0,30.0,30.0,50.0,75.0,   56,71.0,0.0,0.0,0.0,-1.0,10246.0,59.0,8.0,97.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,0.947973515012228
1398,  240,2019-01-11,7.0,330.0,40.0,40.0,70.0,76.0,     ,70.0,0.0,0.0,0.0,0.0,10248.0,61.0,8.0,95.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,1.3096900683826442
1399,  240,2019-01-11,8.0,320.0,40.0,40.0,70.0,73.0,     ,65.0,0.0,1.0,0.0,0.0,10250.0,62.0,8.0,94.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,0.994755316874468
1400,  240,2019-01-11,9.0,320.0,40.0,40.0,80.0,77.0,     ,72.0,0.0,6.0,3.0,1.0,10249.0,63.0,8.0,96.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,2.2779932989238665
1401,  240,2019-01-11,10.0,320.0,60.0,60.0,100.0,80.0,     ,69.0,0.0,12.0,2.0,1.0,10251.0,65.0,8.0,92.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,0.8228145583479322
1402,  240,2019-01-11,11.0,320.0,60.0,80.0,100.0,89.0,     ,71.0,2.0,39.0,0.0,0.0,10249.0,70.0,8.0,88.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,0.17715640500633595
1403,  240,2019-01-11,12.0,320.0,70.0,70.0,120.0,83.0,   62,69.0,0.0,26.0,0.0,-1.0,10248.0,65.0,8.0,91.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,0.13044088991970693
1404,  240,2019-01-11,13.0,320.0,70.0,70.0,130.0,84.0,     ,67.0,0.0,33.0,0.0,0.0,10244.0,70.0,8.0,89.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,0.5739112194466269
1405,  240,2019-01-11,14.0,330.0,70.0,70.0,110.0,81.0,     ,66.0,3.0,36.0,0.0,0.0,10245.0,63.0,8.0,90.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,1.4447504793701396
1406,  240,2019-01-11,15.0,320.0,70.0,70.0,110.0,79.0,     ,65.0,2.0,12.0,0.0,-1.0,10246.0,65.0,8.0,91.0,   22,7.0,0.0,1.0,0.0,0.0,0.0,2.311823568235374
1407,  240,2019-01-11,16.0,320.0,70.0,60.0,110.0,75.0,     ,63.0,2.0,5.0,0.0,0.0,10246.0,65.0,8.0,92.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,0.6043924289883199
1408,  240,2019-01-11,17.0,330.0,70.0,70.0,110.0,74.0,     ,63.0,0.0,0.0,2.0,1.0,10248.0,57.0,8.0,92.0,   81,7.0,0.0,1.0,0.0,0.0,0.0,0.46343998436382006
1409,  240,2019-01-11,18.0,300.0,60.0,50.0,100.0,72.0,   65,61.0,0.0,0.0,0.0,-1.0,10249.0,65.0,8.0,92.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,0.09708299448957944
1410,  240,2019-01-11,19.0,320.0,60.0,60.0,90.0,69.0,     ,63.0,0.0,0.0,2.0,1.0,10253.0,50.0,8.0,95.0,   58,7.0,0.0,1.0,0.0,0.0,0.0,0.9499579825250989
1411,  240,2019-01-11,20.0,310.0,50.0,50.0,80.0,68.0,     ,59.0,0.0,0.0,0.0,-1.0,10251.0,63.0,8.0,93.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,0.4086511837198038
1412,  240,2019-01-11,21.0,300.0,50.0,40.0,80.0,68.0,     ,60.0,0.0,0.0,0.0,-1.0,10251.0,65.0,8.0,94.0,   22,7.0,0.0,1.0,0.0,0.0,0.0,0.915521833959999
1413,  240,2019-01-11,22.0,300.0,50.0,50.0,80.0,68.0,     ,56.0,0.0,0.0,0.0,-1.0,10249.0,65.0,8.0,92.0,   22,7.0,0.0,1.0,0.0,0.0,0.0,0.20575364681715577
1414,  240,2019-01-11,23.0,300.0,50.0,50.0,90.0,68.0,     ,60.0,0.0,0.0,0.0,-1.0,10249.0,61.0,8.0,94.0,   22,7.0,0.0,1.0,0.0,0.0,0.0,1.3222205703819165
1415,  240,2019-01-11,24.0,290.0,50.0,50.0,80.0,71.0,   56,58.0,0.0,0.0,3.0,2.0,10246.0,65.0,8.0,90.0,   81,7.0,0.0,1.0,0.0,0.0,0.0,0.9304376159731951
1416,  240,2019-01-12,1.0,290.0,60.0,70.0,90.0,72.0,     ,39.0,0.0,0.0,0.0,-1.0,10241.0,75.0,8.0,79.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,0.609073273908046
1417,  240,2019-01-12,2.0,270.0,50.0,60.0,80.0,70.0,     ,56.0,0.0,0.0,0.0,0.0,10236.0,65.0,8.0,91.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,1.1474542056182255
1418,  240,2019-01-12,3.0,260.0,60.0,60.0,80.0,69.0,     ,52.0,0.0,0.0,0.0,0.0,10228.0,66.0,8.0,89.0,    2,7.0,0.0,0.0,0.0,0.0,0.0,0.195668577956139
1419,  240,2019-01-12,4.0,270.0,60.0,60.0,90.0,66.0,     ,31.0,0.0,0.0,0.0,0.0,10222.0,75.0,8.0,78.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,0.6440888324425723
1420,  240,2019-01-12,5.0,250.0,60.0,60.0,90.0,71.0,     ,41.0,0.0,0.0,0.0,0.0,10212.0,70.0,8.0,81.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,1.208867647972879
1421,  240,2019-01-12,6.0,250.0,70.0,70.0,100.0,75.0,   55,53.0,0.0,0.0,0.0,0.0,10205.0,70.0,8.0,85.0,    2,7.0,0.0,0.0,0.0,0.0,0.0,1.9223473811635141
1422,  240,2019-01-12,7.0,250.0,80.0,80.0,110.0,76.0,     ,56.0,0.0,0.0,0.0,0.0,10195.0,66.0,8.0,87.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,0.9315227423115311
1423,  240,2019-01-12,8.0,250.0,80.0,80.0,120.0,77.0,     ,58.0,0.0,1.0,0.0,0.0,10191.0,63.0,8.0,87.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,1.9067026428767717
1424,  240,2019-01-12,9.0,250.0,80.0,90.0,140.0,76.0,     ,65.0,0.0,2.0,4.0,1.0,10181.0,28.0,8.0,92.0,   52,7.0,0.0,1.0,0.0,0.0,0.0,2.010653518068988
1425,  240,2019-01-12,10.0,250.0,90.0,90.0,140.0,79.0,     ,71.0,0.0,6.0,7.0,3.0,10174.0,37.0,8.0,94.0,   52,7.0,0.0,1.0,0.0,0.0,0.0,0.2145103284862651
1426,  240,2019-01-12,11.0,250.0,100.0,110.0,140.0,81.0,     ,73.0,0.0,12.0,9.0,8.0,10163.0,42.0,8.0,94.0,   58,7.0,0.0,1.0,0.0,0.0,0.0,0.765114406837631
1427,  240,2019-01-12,12.0,260.0,110.0,110.0,140.0,85.0,   66,72.0,0.0,19.0,8.0,3.0,10156.0,65.0,8.0,91.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,0.7691974270744291
1428,  240,2019-01-12,13.0,280.0,90.0,90.0,140.0,87.0,     ,74.0,0.0,17.0,2.0,2.0,10147.0,65.0,8.0,91.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,0.41521803517084077
1429,  240,2019-01-12,14.0,290.0,90.0,80.0,130.0,87.0,     ,71.0,0.0,25.0,0.0,0.0,10140.0,70.0,8.0,89.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,0.7413694219413651
1430,  240,2019-01-12,15.0,290.0,90.0,90.0,130.0,85.0,     ,65.0,0.0,7.0,0.0,0.0,10144.0,70.0,8.0,86.0,    2,7.0,0.0,0.0,0.0,0.0,0.0,0.7628232403415304
1431,  240,2019-01-12,16.0,290.0,90.0,80.0,130.0,81.0,     ,65.0,0.0,2.0,0.0,-1.0,10139.0,62.0,8.0,89.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,0.6039248697193459
1432,  240,2019-01-12,17.0,280.0,80.0,80.0,130.0,80.0,     ,64.0,0.0,0.0,0.0,-1.0,10136.0,63.0,8.0,89.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,0.28803357674680297
1433,  240,2019-01-12,18.0,290.0,90.0,80.0,120.0,81.0,   73,65.0,0.0,0.0,1.0,1.0,10136.0,61.0,8.0,89.0,   57,7.0,0.0,1.0,0.0,0.0,0.0,0.5459456534464987
1434,  240,2019-01-12,19.0,290.0,90.0,90.0,120.0,82.0,     ,66.0,0.0,0.0,4.0,2.0,10135.0,67.0,8.0,89.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,0.3393696234409924
1435,  240,2019-01-12,20.0,290.0,90.0,90.0,130.0,82.0,     ,65.0,0.0,0.0,0.0,-1.0,10132.0,63.0,8.0,89.0,   81,7.0,0.0,1.0,0.0,0.0,0.0,0.7605581006961636
1436,  240,2019-01-12,21.0,280.0,80.0,80.0,130.0,81.0,     ,65.0,0.0,0.0,0.0,-1.0,10129.0,66.0,8.0,89.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,1.9450855443328288
1437,  240,2019-01-12,22.0,290.0,80.0,80.0,120.0,82.0,     ,67.0,0.0,0.0,0.0,0.0,10127.0,66.0,8.0,89.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,1.0394514858585917
1438,  240,2019-01-12,23.0,280.0,70.0,70.0,120.0,82.0,     ,70.0,0.0,0.0,0.0,0.0,10121.0,65.0,8.0,92.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,1.7187157152387258
1439,  240,2019-01-12,24.0,270.0,70.0,70.0,100.0,80.0,   72,75.0,0.0,0.0,0.0,0.0,10121.0,59.0,8.0,96.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,0.5992560676610341
1440,  240,2019-01-13,1.0,270.0,60.0,50.0,90.0,80.0,     ,76.0,0.0,0.0,0.0,0.0,10117.0,63.0,8.0,97.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,0.45522926730896335
1441,  240,2019-01-13,2.0,260.0,50.0,50.0,70.0,82.0,     ,78.0,0.0,0.0,0.0,-1.0,10112.0,50.0,8.0,97.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,1.4397529286878508
1442,  240,2019-01-13,3.0,260.0,60.0,70.0,90.0,83.0,     ,81.0,0.0,0.0,8.0,6.0,10102.0,50.0,8.0,98.0,   52,7.0,0.0,1.0,0.0,0.0,0.0,0.518016976751378
1443,  240,2019-01-13,4.0,260.0,80.0,70.0,100.0,86.0,     ,83.0,0.0,0.0,7.0,2.0,10094.0,25.0,8.0,98.0,   58,7.0,0.0,1.0,0.0,0.0,0.0,0.7048716592275343
1444,  240,2019-01-13,5.0,270.0,90.0,100.0,120.0,87.0,     ,84.0,0.0,0.0,9.0,9.0,10083.0,35.0,8.0,98.0,   62,7.0,0.0,1.0,0.0,0.0,0.0,0.3907147784431008
1445,  240,2019-01-13,6.0,270.0,90.0,90.0,140.0,88.0,   77,82.0,0.0,0.0,10.0,14.0,10077.0,56.0,8.0,95.0,   58,7.0,0.0,1.0,0.0,0.0,0.0,2.0657869696690714
1446,  240,2019-01-13,7.0,270.0,90.0,100.0,130.0,91.0,     ,79.0,0.0,0.0,8.0,1.0,10074.0,62.0,8.0,92.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,0.3614862540562789
1447,  240,2019-01-13,8.0,270.0,90.0,90.0,130.0,92.0,     ,76.0,0.0,0.0,0.0,-1.0,10072.0,65.0,8.0,90.0,   22,7.0,0.0,1.0,0.0,0.0,0.0,1.0505346064822123
1448,  240,2019-01-13,9.0,270.0,90.0,90.0,140.0,93.0,     ,76.0,0.0,4.0,0.0,0.0,10066.0,66.0,8.0,89.0,    2,7.0,0.0,0.0,0.0,0.0,0.0,0.33953423372884434
1449,  240,2019-01-13,10.0,280.0,100.0,110.0,150.0,94.0,     ,78.0,0.0,9.0,0.0,-1.0,10061.0,64.0,8.0,89.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,0.39675711383139867
1450,  240,2019-01-13,11.0,280.0,100.0,100.0,150.0,95.0,     ,78.0,0.0,12.0,0.0,-1.0,10053.0,67.0,8.0,89.0,   22,7.0,0.0,1.0,0.0,0.0,0.0,1.389636926736303
1451,  240,2019-01-13,12.0,270.0,110.0,110.0,160.0,96.0,   84,79.0,0.0,19.0,0.0,0.0,10043.0,66.0,8.0,89.0,    2,7.0,0.0,0.0,0.0,0.0,0.0,1.2788560485241784
